period,stateid,stateDescription,sectorid,sectorName,customers,price,revenue,sales
2010-11,ENC,East North Central,OTH,other,,,,
2010-12,NV,Nevada,OTH,other,,,,
2010-12,NH,New Hampshire,OTH,other,,,,
2016-11,AZ,Arizona,OTH,other,,,,
2008-03,TX,Texas,OTH,other,,,,
2008-03,UT,Utah,OTH,other,,,,
2008-03,VT,Vermont,OTH,other,,,,
2008-03,VA,Virginia,OTH,other,,,,
2008-03,WA,Washington,OTH,other,,,,
2008-03,WV,West Virginia,OTH,other,,,,
2008-03,WI,Wisconsin,OTH,other,,,,
2008-03,WY,Wyoming,OTH,other,,,,
2008-03,NEW,New England,OTH,other,,,,
2008-03,MAT,Middle Atlantic,OTH,other,,,,
2008-03,ENC,East North Central,OTH,other,,,,
2008-03,WNC,West North Central,OTH,other,,,,
2008-03,SAT,South Atlantic,OTH,other,,,,
2009-12,MD,Maryland,OTH,other,,,,
2009-12,MA,Massachusetts,OTH,other,,,,
2009-12,MI,Michigan,OTH,other,,,,
2009-12,MN,Minnesota,OTH,other,,,,
2009-12,MS,Mississippi,OTH,other,,,,
2009-12,MO,Missouri,OTH,other,,,,
2009-12,MT,Montana,OTH,other,,,,
2009-12,NE,Nebraska,OTH,other,,,,
2009-12,NV,Nevada,OTH,other,,,,
2008-03,SD,South Dakota,OTH,other,,,,
2009-11,NV,Nevada,OTH,other,,,,
2009-11,NH,New Hampshire,OTH,other,,,,
2009-11,NJ,New Jersey,OTH,other,,,,
2009-11,NM,New Mexico,OTH,other,,,,
2009-11,NY,New York,OTH,other,,,,
2009-11,NC,North Carolina,OTH,other,,,,
2009-11,ND,North Dakota,OTH,other,,,,
2009-11,OH,Ohio,OTH,other,,,,
2009-11,OK,Oklahoma,OTH,other,,,,
2009-11,OR,Oregon,OTH,other,,,,
2009-11,PA,Pennsylvania,OTH,other,,,,
2009-11,RI,Rhode Island,OTH,other,,,,
2009-11,SC,South Carolina,OTH,other,,,,
2009-11,SD,South Dakota,OTH,other,,,,
2009-11,TN,Tennessee,OTH,other,,,,
2009-12,LA,Louisiana,OTH,other,,,,
2009-12,ME,Maine,OTH,other,,,,
2008-03,ESC,East South Central,OTH,other,,,,
2008-03,WSC,West South Central,OTH,other,,,,
2008-04,AL,Alabama,OTH,other,,,,
2008-04,AK,Alaska,OTH,other,,,,
2008-04,AZ,Arizona,OTH,other,,,,
2008-04,AR,Arkansas,OTH,other,,,,
2008-04,CA,California,OTH,other,,,,
2008-04,CO,Colorado,OTH,other,,,,
2008-05,AL,Alabama,OTH,other,,,,
2008-05,AK,Alaska,OTH,other,,,,
2008-05,AZ,Arizona,OTH,other,,,,
2008-06,AL,Alabama,OTH,other,,,,
2008-06,AK,Alaska,OTH,other,,,,
2010-04,IL,Illinois,OTH,other,,,,
2010-04,IN,Indiana,OTH,other,,,,
2010-04,IA,Iowa,OTH,other,,,,
2010-04,KS,Kansas,OTH,other,,,,
2008-08,OH,Ohio,OTH,other,,,,
2008-08,OK,Oklahoma,OTH,other,,,,
2008-08,OR,Oregon,OTH,other,,,,
2008-08,PA,Pennsylvania,OTH,other,,,,
2008-12,CO,Colorado,OTH,other,,,,
2008-12,CT,Connecticut,OTH,other,,,,
2009-08,AL,Alabama,OTH,other,,,,
2009-11,TX,Texas,OTH,other,,,,
2009-11,UT,Utah,OTH,other,,,,
2009-11,VT,Vermont,OTH,other,,,,
2009-11,VA,Virginia,OTH,other,,,,
2009-11,WA,Washington,OTH,other,,,,
2009-11,WV,West Virginia,OTH,other,,,,
2009-11,WI,Wisconsin,OTH,other,,,,
2009-11,WY,Wyoming,OTH,other,,,,
2009-11,NEW,New England,OTH,other,,,,
2009-11,MAT,Middle Atlantic,OTH,other,,,,
2009-11,ENC,East North Central,OTH,other,,,,
2009-11,WNC,West North Central,OTH,other,,,,
2009-11,SAT,South Atlantic,OTH,other,,,,
2009-11,ESC,East South Central,OTH,other,,,,
2009-11,WSC,West South Central,OTH,other,,,,
2009-11,MTN,Mountain,OTH,other,,,,
2009-11,PACC,Pacific Contiguous,OTH,other,,,,
2009-11,PACN,Pacific Noncontiguous,OTH,other,,,,
2009-11,US,U.S. Total,OTH,other,,,,
2009-12,NJ,New Jersey,OTH,other,,,,
2009-12,NM,New Mexico,OTH,other,,,,
2009-12,NY,New York,OTH,other,,,,
2009-12,NC,North Carolina,OTH,other,,,,
2009-12,ND,North Dakota,OTH,other,,,,
2009-12,OH,Ohio,OTH,other,,,,
2010-04,MN,Minnesota,OTH,other,,,,
2010-04,MS,Mississippi,OTH,other,,,,
2019-09,FL,Florida,OTH,other,,,,
2009-11,MT,Montana,OTH,other,,,,
2009-11,NE,Nebraska,OTH,other,,,,
2009-12,DE,Delaware,OTH,other,,,,
2009-12,DC,District of Columbia,OTH,other,,,,
2009-12,FL,Florida,OTH,other,,,,
2009-12,GA,Georgia,OTH,other,,,,
2009-12,HI,Hawaii,OTH,other,,,,
2009-12,ID,Idaho,OTH,other,,,,
2009-12,IL,Illinois,OTH,other,,,,
2009-12,IN,Indiana,OTH,other,,,,
2009-12,IA,Iowa,OTH,other,,,,
2009-12,KS,Kansas,OTH,other,,,,
2009-12,KY,Kentucky,OTH,other,,,,
2016-11,AR,Arkansas,OTH,other,,,,
2020-02,MAT,Middle Atlantic,OTH,other,,,,
2020-02,ENC,East North Central,OTH,other,,,,
2020-02,WNC,West North Central,OTH,other,,,,
2020-02,SAT,South Atlantic,OTH,other,,,,
2020-08,MT,Montana,OTH,other,,,,
2020-08,NE,Nebraska,OTH,other,,,,
2020-08,NV,Nevada,OTH,other,,,,
2020-08,NH,New Hampshire,OTH,other,,,,
2020-06,DE,Delaware,OTH,other,,,,
2020-06,DC,District of Columbia,OTH,other,,,,
2020-07,NE,Nebraska,OTH,other,,,,
2020-08,MS,Mississippi,OTH,other,,,,
2020-08,MO,Missouri,OTH,other,,,,
2016-11,CA,California,OTH,other,,,,
2016-11,CO,Colorado,OTH,other,,,,
2018-08,CA,California,OTH,other,,,,
2008-10,IN,Indiana,OTH,other,,,,
2008-10,IA,Iowa,OTH,other,,,,
