period,stateid,stateDescription,sectorid,sectorName,customers,price,revenue,sales
2015-07,DC,District of Columbia,COM,commercial,25763,11.85,94.68513,799.09221
2015-07,FL,Florida,COM,commercial,1180334,9.41,831.27527,8832.3647
2015-08,AL,Alabama,COM,commercial,363435,10.94,252.5299,2307.87646
2015-08,AK,Alaska,COM,commercial,50753,17.86,41.18308,230.57449
2019-05,SD,South Dakota,COM,commercial,73673,9.6,36.16873,376.71361
2020-08,MAT,Middle Atlantic,COM,commercial,2391184,13.19,1753.85864,13296.83677
2020-08,ENC,East North Central,COM,commercial,2536316,10.13,1633.34344,16117.09497
2020-08,WNC,West North Central,COM,commercial,1480234,10.47,955.02657,9120.69658
2018-08,SC,South Carolina,COM,commercial,378033,8.08,180.22568,2231.89319
2019-03,ESC,East South Central,COM,commercial,1408017,10.77,753.63445,6995.24658
2019-03,WSC,West South Central,COM,commercial,2315129,8.24,1192.71957,14472.43122
2019-03,MTN,Mountain,COM,commercial,1424985,9.22,703.84989,7633.1081
2019-03,PACC,Pacific Contiguous,COM,commercial,2341152,12.81,1689.94766,13196.36153
2020-08,NY,New York,COM,commercial,1145157,15.82,1037.87143,6559.11562
2020-08,NC,North Carolina,COM,commercial,711424,8.82,391.69281,4439.71621
2020-08,ND,North Dakota,COM,commercial,76827,9.49,51.63762,544.14948
2020-08,OH,Ohio,COM,commercial,637634,9.48,381.30247,4023.04372
2020-08,OK,Oklahoma,COM,commercial,290671,8.24,158.32603,1921.75754
2020-08,OR,Oregon,COM,commercial,239780,8.91,125.54337,1408.46912
2020-08,PA,Pennsylvania,COM,commercial,721507,8.26,278.00767,3365.00866
2020-08,RI,Rhode Island,COM,commercial,61044,16.41,53.13432,323.79171
2020-08,SC,South Carolina,COM,commercial,396073,10.46,219.28371,2095.87848
2020-08,SD,South Dakota,COM,commercial,74513,10.23,45.02655,440.2521
2020-08,TN,Tennessee,COM,commercial,507262,10.42,355.13414,3408.64817
2019-05,TX,Texas,COM,commercial,1538270,7.85,909.41818,11582.9142
2019-05,UT,Utah,COM,commercial,132291,8.74,83.24533,952.05192
2020-02,ESC,East South Central,COM,commercial,1410487,10.72,739.29629,6895.34287
2020-02,WSC,West South Central,COM,commercial,2310849,7.88,1163.47049,14764.86552
2020-02,MTN,Mountain,COM,commercial,1442521,8.92,653.42453,7322.29278
2020-02,PACC,Pacific Contiguous,COM,commercial,2291363,13.48,1554.41553,11530.04016
2020-02,PACN,Pacific Noncontiguous,COM,commercial,121144,24.66,112.9315,457.93531
2020-02,US,U.S. Total,COM,commercial,18691075,10.3,10614.66602,103014.76876
2020-07,WNC,West North Central,COM,commercial,1480860,10.46,971.51959,9288.2746
2020-07,SAT,South Atlantic,COM,commercial,3880507,8.93,2684.60466,30076.86782
2020-07,ESC,East South Central,COM,commercial,1430702,10.59,919.93984,8686.40793
2020-07,WSC,West South Central,COM,commercial,2328968,7.63,1505.84143,19741.63336
2020-07,MTN,Mountain,COM,commercial,1450579,10.04,938.80493,9349.19647
2020-07,PACC,Pacific Contiguous,COM,commercial,2408174,16.82,2436.31302,14481.20897
2020-08,NM,New Mexico,COM,commercial,145213,11.26,92.6881,823.22756
2019-05,TN,Tennessee,COM,commercial,495401,10.32,299.91912,2905.4822
2019-06,NH,New Hampshire,COM,commercial,108432,15.64,55.01592,351.71864
2020-02,TX,Texas,COM,commercial,1535826,7.73,832.88821,10779.72449
2020-02,UT,Utah,COM,commercial,134247,7.83,70.17112,896.20534
2020-02,VT,Vermont,COM,commercial,59267,16.06,24.91572,155.15135
2020-02,VA,Virginia,COM,commercial,435799,7.92,339.04879,4281.88322
2020-08,VT,Vermont,COM,commercial,59726,15.92,26.43172,166.01875
2020-08,VA,Virginia,COM,commercial,437874,7.55,391.00708,5177.34001
2020-05,WSC,West South Central,COM,commercial,2313918,7.76,1124.96071,14504.88779
2020-05,MTN,Mountain,COM,commercial,1447213,9.64,726.32804,7531.0996
2020-05,PACC,Pacific Contiguous,COM,commercial,2320430,14.42,1553.90252,10777.40049
2020-05,PACN,Pacific Noncontiguous,COM,commercial,121328,24.84,95.56513,384.66419
2020-05,US,U.S. Total,COM,commercial,18763333,10.4,9811.52505,94299.1629
2020-06,ID,Idaho,COM,commercial,114627,8.46,42.07254,497.09305
2007-07,AL,Alabama,COM,commercial,,8.62,189.18969,2193.63371
2007-07,AK,Alaska,COM,commercial,,12.44,28.19879,226.68199
2007-07,AZ,Arizona,COM,commercial,,8.95,266.806,2980.70415
2007-07,AR,Arkansas,COM,commercial,,7.14,80.97238,1133.31969
