period,stateid,stateDescription,sectorid,sectorName,customers,price,revenue,sales
2020-09,GA,Georgia,ALL,all sectors,5125671,10.15,1199.49179,11816.43119
2015-05,MN,Minnesota,ALL,all sectors,2685377,9.54,482.85881,5062.56775
2015-05,MS,Mississippi,ALL,all sectors,1510611,9.65,343.79616,3562.95273
2015-05,NE,Nebraska,ALL,all sectors,1033718,8.7,187.78933,2159.20882
2016-01,ID,Idaho,ALL,all sectors,842972,7.95,158.33217,1991.02452
2016-01,IL,Illinois,ALL,all sectors,5835202,9.12,1103.06076,12101.1994
2016-01,IN,Indiana,ALL,all sectors,3181752,8.77,807.94964,9208.19359
2016-01,IA,Iowa,ALL,all sectors,1595161,7.76,331.63244,4275.22299
2016-01,KS,Kansas,ALL,all sectors,1501075,10.08,347.78004,3449.51835
2009-08,FL,Florida,ALL,all sectors,9557095,11.37,2490.25542,21903.7309
2016-02,CT,Connecticut,ALL,all sectors,1641768,17.92,425.43908,2374.06217
2016-03,AZ,Arizona,ALL,all sectors,3050543,9.38,499.40233,5326.92745
2016-03,AR,Arkansas,ALL,all sectors,1586199,7.76,265.53086,3423.37146
2016-03,CA,California,ALL,all sectors,15775802,14.26,2883.96006,20224.89424
2016-03,CO,Colorado,ALL,all sectors,2632357,9.19,394.24558,4287.64657
2015-05,MO,Missouri,ALL,all sectors,3115121,9.6,576.94886,6009.36941
2015-05,MT,Montana,ALL,all sectors,604380,8.96,95.03467,1060.67207
2015-06,MD,Maryland,ALL,all sectors,2513253,12.28,632.85081,5155.15965
2015-06,MA,Massachusetts,ALL,all sectors,3230443,16.36,721.71027,4410.7816
2015-06,MI,Michigan,ALL,all sectors,4816821,10.85,929.31798,8562.49362
2015-06,MN,Minnesota,ALL,all sectors,2692601,10.27,550.66822,5361.47731
2016-11,LA,Louisiana,ALL,all sectors,2373519,7.41,519.06236,7007.14562
2016-11,ME,Maine,ALL,all sectors,782429,12.93,110.72737,856.26841
2015-06,WA,Washington,ALL,all sectors,3332321,7.4,521.3878,7041.63183
2015-06,WV,West Virginia,ALL,all sectors,1013807,8.25,219.47943,2659.44072
2015-07,CT,Connecticut,ALL,all sectors,1621825,17.04,469.66976,2756.02111
2015-07,DE,Delaware,ALL,all sectors,468813,10.97,120.65151,1099.35961
2015-07,DC,District of Columbia,ALL,all sectors,272864,12.15,136.60903,1124.11978
2015-07,FL,Florida,ALL,all sectors,10154925,10.6,2463.63277,23252.29818
2015-08,AL,Alabama,ALL,all sectors,2557085,9.82,859.08913,8749.29027
2015-08,AK,Alaska,ALL,all sectors,335469,17.99,88.26126,490.50291
2019-05,SD,South Dakota,ALL,all sectors,481075,10.05,94.81572,943.62007
2020-08,MAT,Middle Atlantic,ALL,all sectors,18729700,13.18,4675.93292,35483.35598
2020-08,ENC,East North Central,ALL,all sectors,23050901,10.36,5367.39779,51826.83204
2020-08,WNC,West North Central,ALL,all sectors,11285265,10.62,2985.16777,28116.02421
2019-03,ESC,East South Central,ALL,all sectors,9858215,9.23,2252.36302,24400.83961
2019-03,WSC,West South Central,ALL,all sectors,19217797,8.16,3824.82624,46854.18579
2019-03,MTN,Mountain,ALL,all sectors,11475656,9.08,1946.73836,21451.54699
2019-03,PACC,Pacific Contiguous,ALL,all sectors,21310484,12.73,4133.3298,32465.92489
2020-08,NY,New York,ALL,all sectors,8382352,15.85,2244.7503,14164.86484
2020-08,NC,North Carolina,ALL,all sectors,5437625,9.73,1247.96621,12827.88953
2020-08,ND,North Dakota,ALL,all sectors,472792,8.8,157.67418,1790.92962
2020-08,OH,Ohio,ALL,all sectors,5681375,9.55,1291.0511,13512.24513
2020-08,OK,Oklahoma,ALL,all sectors,2111211,8.22,524.5515,6383.3291
2020-08,OR,Oregon,ALL,all sectors,2055261,8.77,392.41696,4473.88441
2020-08,PA,Pennsylvania,ALL,all sectors,6192583,9.66,1311.94692,13577.59328
2020-08,RI,Rhode Island,ALL,all sectors,514557,19.29,146.94568,761.80393
2020-08,SC,South Carolina,ALL,all sectors,2788020,10.24,802.16287,7832.5835
2020-08,SD,South Dakota,ALL,all sectors,487169,10.62,123.90786,1166.55339
2020-08,TN,Tennessee,ALL,all sectors,3489723,9.51,935.88376,9838.06617
2019-05,TX,Texas,ALL,all sectors,13096764,8.29,2795.07697,33697.79311
2019-05,UT,Utah,ALL,all sectors,1256249,8.18,192.89837,2356.84067
2020-02,WSC,West South Central,ALL,all sectors,19286467,8,3803.76988,47572.51359
2020-02,MTN,Mountain,ALL,all sectors,11637060,8.8,1862.58607,21160.37793
2020-02,PACC,Pacific Contiguous,ALL,all sectors,20691212,13.25,3874.43876,29245.78678
2020-02,PACN,Pacific Noncontiguous,ALL,all sectors,877142,25.34,307.95441,1215.49544
2020-02,US,U.S. Total,ALL,all sectors,154862354,10.22,30122.65423,294659.40487
2020-07,WNC,West North Central,ALL,all sectors,11282887,10.8,3148.48549,29152.27788
2020-07,SAT,South Atlantic,ALL,all sectors,32786558,10.08,8510.97421,84469.0036
2020-07,ESC,East South Central,ALL,all sectors,10059414,9.55,2829.06655,29624.28425
2020-07,WSC,West South Central,ALL,all sectors,19612121,8.47,5399.35689,63733.72968
2020-07,MTN,Mountain,ALL,all sectors,11701762,10.1,3042.93802,30121.95446
2020-07,PACC,Pacific Contiguous,ALL,all sectors,21859256,15.93,5953.33431,37375.42517
2020-07,PACN,Pacific Noncontiguous,ALL,all sectors,881486,23.9,288.75287,1208.26642
2020-08,NM,New Mexico,ALL,all sectors,1060973,10.25,253.96538,2478.58234
2019-05,TN,Tennessee,ALL,all sectors,3410174,9.35,696.54079,7452.19801
2019-06,NH,New Hampshire,ALL,all sectors,739397,16.85,141.21643,838.32436
2020-02,TX,Texas,ALL,all sectors,13168348,8.33,2652.49956,31833.68614
2020-02,UT,Utah,ALL,all sectors,1280588,7.86,187.80795,2388.66322
2020-02,VT,Vermont,ALL,all sectors,373885,16.3,74.18618,455.17038
2020-02,VA,Virginia,ALL,all sectors,3923987,9.3,883.81466,9507.37364
2020-08,VT,Vermont,ALL,all sectors,378144,16.1,76.85278,477.34334
2020-08,VA,Virginia,ALL,all sectors,3957144,9.37,1088.69854,11616.89904
2020-05,WSC,West South Central,ALL,all sectors,19414218,8.09,3775.12545,46660.55822
2020-05,MTN,Mountain,ALL,all sectors,11664835,9.47,2181.52614,23039.5232
2020-05,PACC,Pacific Contiguous,ALL,all sectors,21150592,13.84,4022.93578,29071.8526
2020-05,PACN,Pacific Noncontiguous,ALL,all sectors,878813,24.88,277.77034,1116.3381
2020-05,US,U.S. Total,ALL,all sectors,155927477,10.39,28553.73842,274707.0812
2020-06,ID,Idaho,ALL,all sectors,924901,8.34,184.68393,2215.27423
2020-06,IL,Illinois,ALL,all sectors,5971114,9.92,1166.83236,11759.53918
2007-07,AL,Alabama,ALL,all sectors,,7.8,688.45033,8825.46684
2007-07,AK,Alaska,ALL,all sectors,,13.46,66.2236,492.04738
2007-07,AZ,Arizona,ALL,all sectors,,9.37,793.20331,8462.07733
2007-07,AR,Arkansas,ALL,all sectors,,7.41,329.82283,4450.81846
