period,stateid,stateDescription,sectorid,sectorName,customers,price,revenue,sales
2023-12,KY,Kentucky,TRA,transportation,0,0,0,0
2023-12,LA,Louisiana,TRA,transportation,1,11.22,.08909,.79415
2023-12,ME,Maine,TRA,transportation,0,0,0,0
2023-12,MD,Maryland,TRA,transportation,5,11.7,3.81842,32.64136
2023-12,MA,Massachusetts,TRA,transportation,2,6.94,1.70412,24.57242
2023-12,MI,Michigan,TRA,transportation,2,13.68,.06102,.44594
2022-06,PACN,Pacific Noncontiguous,TRA,transportation,0,0,0,0
2024-01,IN,Indiana,TRA,transportation,1,11.86,.15764,1.32945
2024-01,IA,Iowa,TRA,transportation,0,0,0,0
2024-01,KS,Kansas,TRA,transportation,0,0,0,0
2024-01,KY,Kentucky,TRA,transportation,0,0,0,0
2024-07,MA,Massachusetts,TRA,transportation,2,8.76,2.1142,24.12523
2024-07,MI,Michigan,TRA,transportation,2,14.38,.0635,.4415
2024-07,MN,Minnesota,TRA,transportation,1,13.44,.13587,1.0111
2024-07,MS,Mississippi,TRA,transportation,0,0,0,0
2024-07,MO,Missouri,TRA,transportation,2,13.08,.29159,2.22927
2024-07,MT,Montana,TRA,transportation,0,0,0,0
2024-07,NE,Nebraska,TRA,transportation,0,0,0,0
2024-07,NV,Nevada,TRA,transportation,1,10.75,.08868,.82478
2024-07,NH,New Hampshire,TRA,transportation,0,0,0,0
2024-07,NJ,New Jersey,TRA,transportation,7,10.34,3.86081,37.34227
2024-01,LA,Louisiana,TRA,transportation,1,10.48,.09223,.88021
2024-07,AL,Alabama,TRA,transportation,0,0,0,0
2024-07,AK,Alaska,TRA,transportation,0,0,0,0
2024-07,AZ,Arizona,TRA,transportation,2,12.36,.12342,.99818
2024-07,AR,Arkansas,TRA,transportation,2,13.62,.00357,.02618
2024-07,CA,California,TRA,transportation,13,17.19,10.64613,61.94332
2024-07,CO,Colorado,TRA,transportation,1,9.6,.68544,7.13868
2024-07,CT,Connecticut,TRA,transportation,3,16.5,2.85692,17.31101
2024-07,DE,Delaware,TRA,transportation,0,0,0,0
2024-07,DC,District of Columbia,TRA,transportation,3,9.31,2.78316,29.90183
2024-07,FL,Florida,TRA,transportation,2,10.08,.6566,6.51542
2024-07,GA,Georgia,TRA,transportation,1,11.5,1.61784,14.06392
2024-07,HI,Hawaii,TRA,transportation,0,0,0,0
2024-07,ID,Idaho,TRA,transportation,0,0,0,0
2024-07,IL,Illinois,TRA,transportation,3,8.1,2.95403,36.46676
2024-07,IN,Indiana,TRA,transportation,1,11.64,.19478,1.6727
2024-07,IA,Iowa,TRA,transportation,0,0,0,0
2024-07,KS,Kansas,TRA,transportation,0,0,0,0
2024-07,KY,Kentucky,TRA,transportation,0,0,0,0
2024-07,LA,Louisiana,TRA,transportation,1,11.25,.10513,.93474
2024-07,ME,Maine,TRA,transportation,0,0,0,0
2024-07,MD,Maryland,TRA,transportation,5,11.37,3.79478,33.38515
2022-09,NE,Nebraska,TRA,transportation,0,0,0,0
2022-09,NV,Nevada,TRA,transportation,1,10.27,.06965,.67815
2022-09,NH,New Hampshire,TRA,transportation,0,0,0,0
2022-09,NY,New York,TRA,transportation,8,14.51,31.77779,218.95504
2022-09,NC,North Carolina,TRA,transportation,1,7.96,.1015,1.27501
2022-09,ND,North Dakota,TRA,transportation,0,0,0,0
2022-09,OH,Ohio,TRA,transportation,3,13.89,.29519,2.12533
2022-09,OK,Oklahoma,TRA,transportation,0,0,0,0
2022-09,OR,Oregon,TRA,transportation,2,10.77,.2038,1.89311
2024-04,NEW,New England,TRA,transportation,6,12.19,4.91238,40.29482
2024-04,MAT,Middle Atlantic,TRA,transportation,20,13.67,37.16226,271.88717
2024-04,ENC,East North Central,TRA,transportation,10,7.22,4.5574,63.09621
2024-04,WNC,West North Central,TRA,transportation,3,10.54,.31696,3.00711
2024-04,SAT,South Atlantic,TRA,transportation,13,10.24,7.9049,77.22245
2024-04,ESC,East South Central,TRA,transportation,0,0,0,0
2024-04,WSC,West South Central,TRA,transportation,6,8.25,.11345,1.3757
2024-04,MTN,Mountain,TRA,transportation,5,10.73,1.42598,13.28529
2024-04,PACC,Pacific Contiguous,TRA,transportation,19,15.5,10.46529,67.53561
2024-04,PACN,Pacific Noncontiguous,TRA,transportation,0,0,0,0
2024-04,US,U.S. Total,TRA,transportation,82,12.43,66.85861,537.70435
2024-04,OK,Oklahoma,TRA,transportation,0,0,0,0
2024-04,OR,Oregon,TRA,transportation,2,12.62,.22441,1.77804
2023-03,PACC,Pacific Contiguous,TRA,transportation,19,11.63,8.44964,72.62618
2023-03,PACN,Pacific Noncontiguous,TRA,transportation,0,0,0,0
2023-03,US,U.S. Total,TRA,transportation,84,12.28,70.83403,576.97647
2023-12,AL,Alabama,TRA,transportation,0,0,0,0
2023-12,AK,Alaska,TRA,transportation,0,0,0,0
2023-12,AZ,Arizona,TRA,transportation,2,9.63,.0749,.77756
2023-12,AR,Arkansas,TRA,transportation,2,15.18,.00305,.02008
2023-12,CA,California,TRA,transportation,12,13.09,6.71329,51.26901
2023-12,CO,Colorado,TRA,transportation,2,12.39,.98124,7.92043
2023-12,CT,Connecticut,TRA,transportation,3,19.57,3.47643,17.76381
2023-12,DE,Delaware,TRA,transportation,0,0,0,0
2023-12,DC,District of Columbia,TRA,transportation,3,10.57,2.24845,21.26509
2023-12,FL,Florida,TRA,transportation,2,11.31,.62989,5.56806
2023-12,GA,Georgia,TRA,transportation,1,6.2,.81653,13.16384
2023-12,HI,Hawaii,TRA,transportation,0,0,0,0
2023-12,ID,Idaho,TRA,transportation,0,0,0,0
2023-12,IL,Illinois,TRA,transportation,4,7.29,2.39258,32.80007
2023-12,IN,Indiana,TRA,transportation,1,11.56,.11788,1.01964
2023-12,IA,Iowa,TRA,transportation,0,0,0,0
2023-12,KS,Kansas,TRA,transportation,0,0,0,0
2009-10,NM,New Mexico,TRA,transportation,0,0,0,0
2009-10,NY,New York,TRA,transportation,24,12.87,29.0441,225.72608
2009-10,NC,North Carolina,TRA,transportation,1,7.16,.0417,.5828
2009-10,ND,North Dakota,TRA,transportation,0,0,0,0
2009-10,OH,Ohio,TRA,transportation,2,10.2,.20866,2.04656
2009-10,OK,Oklahoma,TRA,transportation,0,0,0,0
2009-10,OR,Oregon,TRA,transportation,58,6.96,.14159,2.03476
2009-10,PA,Pennsylvania,TRA,transportation,14,7.86,5.61947,71.50775
2009-10,RI,Rhode Island,TRA,transportation,0,0,0,0
2009-10,SC,South Carolina,TRA,transportation,0,0,0,0
2009-10,SD,South Dakota,TRA,transportation,0,0,0,0
2009-10,TN,Tennessee,TRA,transportation,1,10.21,.01501,.147
2009-10,TX,Texas,TRA,transportation,2,9.86,.58262,5.90771
2009-10,UT,Utah,TRA,transportation,10,8.45,.21026,2.48909
2009-10,VT,Vermont,TRA,transportation,0,0,0,0
2009-10,VA,Virginia,TRA,transportation,1,8.37,1.31639,15.727
2009-10,WA,Washington,TRA,transportation,5,6.69,.01422,.21242
2009-10,WV,West Virginia,TRA,transportation,1,6.83,.02754,.40301
2009-10,WI,Wisconsin,TRA,transportation,0,0,0,0
2009-10,WY,Wyoming,TRA,transportation,0,0,0,0
2009-10,NEW,New England,TRA,transportation,3,7.58,3.08611,40.71781
2019-12,DE,Delaware,TRA,transportation,0,0,0,0
2019-12,DC,District of Columbia,TRA,transportation,3,9.5,2.46855,25.98751
2008-08,WI,Wisconsin,TRA,transportation,0,0,0,0
2008-08,WY,Wyoming,TRA,transportation,0,0,0,0
2008-08,NEW,New England,TRA,transportation,6,12,5.73582,47.79378
2019-09,ID,Idaho,TRA,transportation,0,0,0,0
2009-10,WSC,West South Central,TRA,transportation,28,9.93,.67766,6.82318
2009-10,MTN,Mountain,TRA,transportation,29,8.68,.60834,7.00509
2010-10,MTN,Mountain,TRA,transportation,29,9.24,.639,6.91667
2010-10,PACC,Pacific Contiguous,TRA,transportation,75,8.32,5.95166,71.57418
2010-10,PACN,Pacific Noncontiguous,TRA,transportation,0,0,0,0
2010-10,US,U.S. Total,TRA,transportation,231,10.53,64.27021,610.30565
2010-11,MS,Mississippi,TRA,transportation,0,0,0,0
2010-11,MO,Missouri,TRA,transportation,1,4.77,.106,2.22
2010-11,MT,Montana,TRA,transportation,0,0,0,0
2008-08,MAT,Middle Atlantic,TRA,transportation,43,12.74,43.89183,344.60539
2008-08,ENC,East North Central,TRA,transportation,8,8.41,4.38362,52.13029
2008-08,WNC,West North Central,TRA,transportation,2,7.86,.29,3.691
2008-08,SAT,South Atlantic,TRA,transportation,35,11.83,12.93893,109.37708
2008-08,ESC,East South Central,TRA,transportation,1,10.98,.009,.082
2008-08,WSC,West South Central,TRA,transportation,67,8.15,.54127,6.63907
2008-08,MTN,Mountain,TRA,transportation,26,9.13,.71625,7.84347
2008-08,PACC,Pacific Contiguous,TRA,transportation,553,9.23,7.08597,76.79009
2008-08,PACN,Pacific Noncontiguous,TRA,transportation,0,0,0,0
2008-08,US,U.S. Total,TRA,transportation,741,11.65,75.59269,648.95218
2008-09,ND,North Dakota,TRA,transportation,0,0,0,0
2009-10,ENC,East North Central,TRA,transportation,8,8.29,3.47463,41.93315
2009-10,WNC,West North Central,TRA,transportation,2,6.56,.218,3.322
2009-10,SAT,South Atlantic,TRA,transportation,35,10.01,10.3955,103.84367
2009-10,ESC,East South Central,TRA,transportation,1,10.21,.01501,.147
2009-10,MAT,Middle Atlantic,TRA,transportation,44,11.61,37.37897,321.92257
2008-03,MA,Massachusetts,TRA,transportation,1,9.16,2.7825,30.36362
2008-03,MI,Michigan,TRA,transportation,1,10.99,.04999,.45497
2008-03,MN,Minnesota,TRA,transportation,1,8.47,.158,1.865
2008-03,MS,Mississippi,TRA,transportation,0,0,0,0
2008-03,MO,Missouri,TRA,transportation,1,4.34,.095,2.187
2008-03,MT,Montana,TRA,transportation,0,0,0,0
2008-03,NE,Nebraska,TRA,transportation,0,0,0,0
2008-03,NV,Nevada,TRA,transportation,17,9.49,.058,.61093
2008-03,NH,New Hampshire,TRA,transportation,0,0,0,0
2008-03,NJ,New Jersey,TRA,transportation,6,12.99,3.36203,25.87901
2008-03,NM,New Mexico,TRA,transportation,0,0,0,0
2008-03,NY,New York,TRA,transportation,25,12.43,28.95587,232.97326
2008-03,NC,North Carolina,TRA,transportation,0,9.4,.00033,.00356
2008-03,ND,North Dakota,TRA,transportation,0,0,0,0
2008-03,OH,Ohio,TRA,transportation,2,10.24,.50203,4.90267
2008-03,OK,Oklahoma,TRA,transportation,0,0,0,0
2008-03,OR,Oregon,TRA,transportation,45,6.97,.10204,1.46319
2008-03,PA,Pennsylvania,TRA,transportation,14,7.93,5.34422,67.40905
2008-03,RI,Rhode Island,TRA,transportation,0,0,0,0
2008-03,SC,South Carolina,TRA,transportation,0,0,0,0
2010-05,KY,Kentucky,TRA,transportation,0,0,0,0
2010-05,LA,Louisiana,TRA,transportation,24,8.86,.082,.92589
2010-05,ME,Maine,TRA,transportation,0,0,0,0
2010-05,MD,Maryland,TRA,transportation,5,9.77,4.42857,45.32538
2010-06,DC,District of Columbia,TRA,transportation,1,11.22,3.74,33.31959
2010-06,FL,Florida,TRA,transportation,25,8.78,.66859,7.61592
2010-11,WV,West Virginia,TRA,transportation,1,8.36,.02872,.34348
2010-11,WI,Wisconsin,TRA,transportation,0,0,0,0
2010-11,WY,Wyoming,TRA,transportation,0,0,0,0
2010-12,MT,Montana,TRA,transportation,0,0,0,0
2019-09,GA,Georgia,TRA,transportation,1,8,1.10501,13.80712
2019-09,HI,Hawaii,TRA,transportation,0,0,0,0
2019-11,CT,Connecticut,TRA,transportation,3,11.17,1.56325,13.99977
2019-11,DE,Delaware,TRA,transportation,0,0,0,0
2019-11,DC,District of Columbia,TRA,transportation,3,8.69,2.89452,33.32645
2019-12,AR,Arkansas,TRA,transportation,2,9.61,.00281,.0292
2019-12,CA,California,TRA,transportation,13,8.9,5.59541,62.87786
2019-12,CO,Colorado,TRA,transportation,1,8,.77337,9.67179
2019-12,CT,Connecticut,TRA,transportation,3,11.76,1.86799,15.87766
2008-08,RI,Rhode Island,TRA,transportation,0,0,0,0
2008-08,SC,South Carolina,TRA,transportation,0,0,0,0
2008-08,SD,South Dakota,TRA,transportation,0,0,0,0
2008-08,TN,Tennessee,TRA,transportation,1,10.98,.009,.082
2008-08,TX,Texas,TRA,transportation,42,7.72,.46767,6.05505
2008-08,UT,Utah,TRA,transportation,8,7.94,.22125,2.78557
2008-08,VT,Vermont,TRA,transportation,0,0,0,0
2008-08,VA,Virginia,TRA,transportation,1,8.63,1.37987,15.989
2008-08,WA,Washington,TRA,transportation,4,6.06,.00676,.11162
2008-08,WV,West Virginia,TRA,transportation,1,6.01,.01852,.30808
2008-09,MN,Minnesota,TRA,transportation,1,7.91,.142,1.795
2008-09,MS,Mississippi,TRA,transportation,0,0,0,0
2008-09,MO,Missouri,TRA,transportation,1,7.34,.133,1.813
2008-09,MT,Montana,TRA,transportation,0,0,0,0
2008-09,NE,Nebraska,TRA,transportation,0,0,0,0
2008-09,NV,Nevada,TRA,transportation,17,9.5,.065,.68392
2008-09,NH,New Hampshire,TRA,transportation,0,0,0,0
2008-09,NJ,New Jersey,TRA,transportation,6,13.18,3.62525,27.50305
2008-09,NM,New Mexico,TRA,transportation,0,0,0,0
2008-09,NY,New York,TRA,transportation,23,13.09,32.08489,245.10209
2008-08,NY,New York,TRA,transportation,23,14.45,35.28695,244.27654
2008-08,NC,North Carolina,TRA,transportation,1,6.31,.03672,.58155
2008-09,NC,North Carolina,TRA,transportation,1,6.61,.039,.58991
2008-10,AR,Arkansas,TRA,transportation,2,12.42,.00408,.03286
2008-10,CA,California,TRA,transportation,520,8.37,6.18027,73.84551
2008-10,CO,Colorado,TRA,transportation,1,8.07,.337,4.174
2008-11,AK,Alaska,TRA,transportation,0,0,0,0
2008-10,CT,Connecticut,TRA,transportation,5,19.6,4.01352,20.47229
2008-10,DE,Delaware,TRA,transportation,0,0,0,0
2008-10,DC,District of Columbia,TRA,transportation,1,16.37,4.23095,25.84004
2008-10,FL,Florida,TRA,transportation,25,10.74,.75912,7.06667
2008-10,GA,Georgia,TRA,transportation,1,6.9,1.0125,14.66599
2008-11,AZ,Arizona,TRA,transportation,0,0,0,0
2008-11,AR,Arkansas,TRA,transportation,2,12.61,.00353,.02799
2008-11,CA,California,TRA,transportation,495,8.02,5.54997,69.17567
2008-12,AL,Alabama,TRA,transportation,0,0,0,0
2009-10,MN,Minnesota,TRA,transportation,1,7.82,.142,1.815
2009-10,MS,Mississippi,TRA,transportation,0,0,0,0
2009-10,MO,Missouri,TRA,transportation,1,5.04,.076,1.507
2009-10,MT,Montana,TRA,transportation,0,0,0,0
2009-10,NE,Nebraska,TRA,transportation,0,0,0,0
2009-10,NV,Nevada,TRA,transportation,18,10.8,.07008,.649
2009-10,NH,New Hampshire,TRA,transportation,0,0,0,0
2009-10,NJ,New Jersey,TRA,transportation,6,11,2.7154,24.68874
2008-08,NH,New Hampshire,TRA,transportation,0,0,0,0
2008-08,NJ,New Jersey,TRA,transportation,6,14.54,3.32578,22.86795
2008-08,NM,New Mexico,TRA,transportation,0,0,0,0
2008-09,ID,Idaho,TRA,transportation,0,0,0,0
2008-09,IL,Illinois,TRA,transportation,4,8.24,3.7274,45.25357
2008-09,IN,Indiana,TRA,transportation,1,10.29,.143,1.39
2008-09,IA,Iowa,TRA,transportation,0,0,0,0
2008-09,KS,Kansas,TRA,transportation,0,0,0,0
2008-09,KY,Kentucky,TRA,transportation,0,0,0,0
2008-09,LA,Louisiana,TRA,transportation,21,13.66,.06096,.44629
2008-09,ME,Maine,TRA,transportation,0,0,0,0
2008-09,MD,Maryland,TRA,transportation,5,15.72,6.70442,42.65146
2008-09,MA,Massachusetts,TRA,transportation,1,9.67,2.44477,25.28794
2008-09,MI,Michigan,TRA,transportation,1,12.3,.03799,.30898
2010-07,TN,Tennessee,TRA,transportation,1,10.64,.02,.188
2010-07,TX,Texas,TRA,transportation,3,9.85,.63851,6.48142
2010-07,UT,Utah,TRA,transportation,10,9.14,.2353,2.57347
2010-07,VT,Vermont,TRA,transportation,0,0,0,0
2010-07,VA,Virginia,TRA,transportation,1,7.25,1.10071,15.178
2010-07,WA,Washington,TRA,transportation,6,7.22,.04353,.60319
2010-10,WNC,West North Central,TRA,transportation,2,7.01,.228,3.254
2010-10,SAT,South Atlantic,TRA,transportation,42,8.69,8.86085,101.94964
2010-10,ESC,East South Central,TRA,transportation,1,14.85,.015,.101
2010-10,ND,North Dakota,TRA,transportation,0,0,0,0
2010-10,OH,Ohio,TRA,transportation,3,8.66,.17385,2.00832
2010-10,OK,Oklahoma,TRA,transportation,0,0,0,0
2010-11,HI,Hawaii,TRA,transportation,0,0,0,0
2010-11,ID,Idaho,TRA,transportation,0,0,0,0
2010-11,IL,Illinois,TRA,transportation,3,6.38,2.75671,43.2214
2010-11,IN,Indiana,TRA,transportation,1,9.57,.16709,1.74691
2010-12,AZ,Arizona,TRA,transportation,0,0,0,0
2010-12,AR,Arkansas,TRA,transportation,2,11.08,.00401,.03616
2010-07,WV,West Virginia,TRA,transportation,1,7.85,.02626,.33438
2010-07,WI,Wisconsin,TRA,transportation,0,0,0,0
2010-07,WY,Wyoming,TRA,transportation,0,0,0,0
2010-10,WSC,West South Central,TRA,transportation,27,9.84,.72059,7.32354
2010-12,HI,Hawaii,TRA,transportation,0,0,0,0
2010-12,ID,Idaho,TRA,transportation,0,0,0,0
2010-10,NE,Nebraska,TRA,transportation,0,0,0,0
2010-10,NV,Nevada,TRA,transportation,18,8.88,.064,.721
2010-10,NH,New Hampshire,TRA,transportation,0,0,0,0
2010-10,NJ,New Jersey,TRA,transportation,6,10.3,2.46805,23.96997
2010-10,NM,New Mexico,TRA,transportation,0,0,0,0
2010-10,NY,New York,TRA,transportation,22,14.03,33.34797,237.64003
2010-10,NC,North Carolina,TRA,transportation,8,6.9,.0373,.5406
2008-10,AK,Alaska,TRA,transportation,0,0,0,0
2008-10,AZ,Arizona,TRA,transportation,0,0,0,0
2008-11,AL,Alabama,TRA,transportation,0,0,0,0
2010-11,NE,Nebraska,TRA,transportation,0,0,0,0
2010-12,DE,Delaware,TRA,transportation,0,0,0,0
2010-12,DC,District of Columbia,TRA,transportation,1,12.23,3.41071,27.89017
2010-12,FL,Florida,TRA,transportation,25,9.08,.64554,7.10722
2010-12,GA,Georgia,TRA,transportation,1,7.74,1.08695,14.04027
2010-04,MI,Michigan,TRA,transportation,1,10.69,.04191,.392
2010-05,IA,Iowa,TRA,transportation,0,0,0,0
2010-05,KS,Kansas,TRA,transportation,0,0,0,0
2008-03,CT,Connecticut,TRA,transportation,5,12.75,2.12487,16.66196
2008-03,DE,Delaware,TRA,transportation,0,0,0,0
2008-03,DC,District of Columbia,TRA,transportation,1,12,2.85289,23.77493
2008-03,FL,Florida,TRA,transportation,25,10.07,.67219,6.6725
2008-03,GA,Georgia,TRA,transportation,1,6.54,.94443,14.45199
2008-03,HI,Hawaii,TRA,transportation,0,0,0,0
2008-03,ID,Idaho,TRA,transportation,0,0,0,0
2008-03,IL,Illinois,TRA,transportation,4,6.42,3.6475,56.83351
2008-03,IN,Indiana,TRA,transportation,1,9.18,.167,1.82
2008-03,IA,Iowa,TRA,transportation,0,0,0,0
2008-03,KS,Kansas,TRA,transportation,0,0,0,0
2008-03,KY,Kentucky,TRA,transportation,0,0,0,0
2008-03,LA,Louisiana,TRA,transportation,25,11.99,.04038,.33666
2008-03,ME,Maine,TRA,transportation,0,0,0,0
2008-03,MD,Maryland,TRA,transportation,5,10.22,4.51182,44.16213
2009-10,IL,Illinois,TRA,transportation,4,8.09,3.08711,38.16466
2009-10,IN,Indiana,TRA,transportation,1,10.37,.13686,1.31993
2009-10,IA,Iowa,TRA,transportation,0,0,0,0
2009-10,KS,Kansas,TRA,transportation,0,0,0,0
2009-10,KY,Kentucky,TRA,transportation,0,0,0,0
2009-10,LA,Louisiana,TRA,transportation,24,10.3,.09109,.88462
2009-10,ME,Maine,TRA,transportation,0,0,0,0
2009-10,MD,Maryland,TRA,transportation,5,10.3,4.30401,41.78182
2009-10,MA,Massachusetts,TRA,transportation,1,5.7,1.54132,27.05648
2009-10,MI,Michigan,TRA,transportation,1,10.45,.042,.402
2009-11,CO,Colorado,TRA,transportation,1,8.88,.325,3.658
2009-11,CT,Connecticut,TRA,transportation,2,11.93,1.58673,13.30001
2009-11,DE,Delaware,TRA,transportation,0,0,0,0
2009-11,DC,District of Columbia,TRA,transportation,1,13.05,3.07736,23.57876
2009-11,FL,Florida,TRA,transportation,25,10.93,.73273,6.70332
2009-11,GA,Georgia,TRA,transportation,1,6.38,.81866,12.83977
2009-11,HI,Hawaii,TRA,transportation,0,0,0,0
2009-11,ID,Idaho,TRA,transportation,0,0,0,0
2009-11,IL,Illinois,TRA,transportation,4,7.83,2.99591,38.24609
2009-11,IN,Indiana,TRA,transportation,1,9.36,.14385,1.53692
2009-11,IA,Iowa,TRA,transportation,0,0,0,0
2009-12,AK,Alaska,TRA,transportation,0,0,0,0
2009-12,AZ,Arizona,TRA,transportation,0,0,0,0
2009-12,AR,Arkansas,TRA,transportation,2,10.22,.00399,.03898
2009-12,CA,California,TRA,transportation,495,8.24,5.61432,68.15559
2009-12,CO,Colorado,TRA,transportation,1,8.7,.381,4.381
2008-08,LA,Louisiana,TRA,transportation,23,12.57,.0694,.55204
2008-08,ME,Maine,TRA,transportation,0,0,0,0
2008-08,MD,Maryland,TRA,transportation,5,11.7,4.95381,42.34046
2008-08,MA,Massachusetts,TRA,transportation,1,11.55,3.03995,26.32911
2008-08,MI,Michigan,TRA,transportation,1,12.65,.05099,.40298
2008-08,MN,Minnesota,TRA,transportation,1,7.99,.146,1.827
2008-08,MS,Mississippi,TRA,transportation,0,0,0,0
2008-08,MO,Missouri,TRA,transportation,1,7.73,.144,1.864
2008-08,MT,Montana,TRA,transportation,0,0,0,0
2008-08,NE,Nebraska,TRA,transportation,0,0,0,0
2008-09,DE,Delaware,TRA,transportation,0,0,0,0
2008-09,DC,District of Columbia,TRA,transportation,1,16.29,4.4428,27.27265
2008-09,FL,Florida,TRA,transportation,25,10.65,.77337,7.26099
2008-09,GA,Georgia,TRA,transportation,1,7.62,1.23918,16.25451
2008-09,HI,Hawaii,TRA,transportation,0,0,0,0
2008-10,AL,Alabama,TRA,transportation,0,0,0,0
2009-09,PA,Pennsylvania,TRA,transportation,14,7.55,5.55519,73.62225
2009-09,RI,Rhode Island,TRA,transportation,0,0,0,0
2010-04,AL,Alabama,TRA,transportation,0,0,0,0
2010-04,AK,Alaska,TRA,transportation,0,0,0,0
2010-04,AZ,Arizona,TRA,transportation,0,0,0,0
2010-04,AR,Arkansas,TRA,transportation,2,11.36,.00374,.03291
2010-04,CA,California,TRA,transportation,14,7.93,5.30584,66.94567
2010-04,CO,Colorado,TRA,transportation,1,9.66,.35,3.625
2010-04,CT,Connecticut,TRA,transportation,2,12.93,2.1312,16.47934
2010-04,DE,Delaware,TRA,transportation,0,0,0,0
2010-04,DC,District of Columbia,TRA,transportation,1,9.68,2.17205,22.43526
2010-04,FL,Florida,TRA,transportation,25,9.09,.58486,6.43408
2010-04,GA,Georgia,TRA,transportation,1,6.94,.93616,13.48196
2010-12,KS,Kansas,TRA,transportation,0,0,0,0
2010-12,KY,Kentucky,TRA,transportation,0,0,0,0
2010-01,ESC,East South Central,TRA,transportation,1,9.5,.019,.2
2010-01,WSC,West South Central,TRA,transportation,36,9.75,.68028,6.97628
2010-01,MTN,Mountain,TRA,transportation,29,8.12,.64887,7.99237
2010-01,PACC,Pacific Contiguous,TRA,transportation,78,7.98,5.66026,70.89108
2010-01,PACN,Pacific Noncontiguous,TRA,transportation,0,0,0,0
2010-01,US,U.S. Total,TRA,transportation,260,10.19,72.28664,709.47872
2010-04,HI,Hawaii,TRA,transportation,0,0,0,0
2010-04,ID,Idaho,TRA,transportation,0,0,0,0
2010-05,AL,Alabama,TRA,transportation,0,0,0,0
2010-05,AK,Alaska,TRA,transportation,0,0,0,0
2010-05,AZ,Arizona,TRA,transportation,0,0,0,0
2010-05,AR,Arkansas,TRA,transportation,2,11.32,.00368,.0325
2010-05,CA,California,TRA,transportation,14,7.87,5.31423,67.49222
2010-06,AL,Alabama,TRA,transportation,0,0,0,0
2010-06,AK,Alaska,TRA,transportation,0,0,0,0
2010-06,AZ,Arizona,TRA,transportation,0,0,0,0
2010-07,WNC,West North Central,TRA,transportation,2,8.3,.292,3.519
2010-07,SAT,South Atlantic,TRA,transportation,42,10.23,11.40411,111.52253
2010-07,ESC,East South Central,TRA,transportation,1,10.64,.02,.188
2010-07,WSC,West South Central,TRA,transportation,27,9.93,.74466,7.49943
2010-07,MTN,Mountain,TRA,transportation,29,9.8,.7113,7.25647
2010-07,PACC,Pacific Contiguous,TRA,transportation,78,8.58,6.26794,73.0593
2010-07,PACN,Pacific Noncontiguous,TRA,transportation,0,0,0,0
2010-11,ND,North Dakota,TRA,transportation,0,0,0,0
2010-11,OH,Ohio,TRA,transportation,3,7.93,.26137,3.29758
2010-11,OK,Oklahoma,TRA,transportation,0,0,0,0
2009-09,SC,South Carolina,TRA,transportation,0,0,0,0
2009-09,SD,South Dakota,TRA,transportation,0,0,0,0
2009-09,TN,Tennessee,TRA,transportation,1,10.76,.01721,.16
2009-09,TX,Texas,TRA,transportation,2,9.83,.59988,6.10112
2009-09,UT,Utah,TRA,transportation,9,8.6,.23551,2.7393
2009-09,VT,Vermont,TRA,transportation,0,0,0,0
2009-09,VA,Virginia,TRA,transportation,1,8.2,1.35127,16.477
2009-09,WA,Washington,TRA,transportation,4,6.34,.01698,.26779
2009-09,WV,West Virginia,TRA,transportation,1,6.77,.0252,.37239
2009-09,WI,Wisconsin,TRA,transportation,0,0,0,0
2009-09,WY,Wyoming,TRA,transportation,0,0,0,0
2009-09,NEW,New England,TRA,transportation,3,7.42,3.23554,43.62991
2009-09,MAT,Middle Atlantic,TRA,transportation,44,12.55,43.83282,349.38098
2009-09,ENC,East North Central,TRA,transportation,8,8.18,3.80737,46.54705
2009-09,WNC,West North Central,TRA,transportation,2,8.01,.269,3.36
2009-09,SAT,South Atlantic,TRA,transportation,35,8.76,9.42605,107.62594
2009-09,ESC,East South Central,TRA,transportation,1,10.76,.01721,.16
2009-09,WSC,West South Central,TRA,transportation,28,9.94,.68927,6.93306
2009-09,MTN,Mountain,TRA,transportation,28,9.01,.62158,6.8983
2009-09,PACC,Pacific Contiguous,TRA,transportation,558,8.92,6.40511,71.7693
2009-09,PACN,Pacific Noncontiguous,TRA,transportation,0,0,0,0
2009-09,US,U.S. Total,TRA,transportation,707,10.73,68.30396,636.30455
2009-10,DE,Delaware,TRA,transportation,0,0,0,0
2009-10,DC,District of Columbia,TRA,transportation,1,12.36,2.99967,24.26109
2009-10,FL,Florida,TRA,transportation,25,10.26,.78436,7.64719
2009-10,GA,Georgia,TRA,transportation,1,6.86,.92184,13.44076
2009-10,HI,Hawaii,TRA,transportation,0,0,0,0
2009-10,ID,Idaho,TRA,transportation,0,0,0,0
2009-11,AZ,Arizona,TRA,transportation,0,0,0,0
2009-11,AR,Arkansas,TRA,transportation,2,12.22,.00362,.02959
2009-11,CA,California,TRA,transportation,495,8.41,5.7967,68.90402
2009-12,AL,Alabama,TRA,transportation,0,0,0,0
2010-01,MAT,Middle Atlantic,TRA,transportation,59,11.91,44.8619,376.6054
2010-01,ENC,East North Central,TRA,transportation,8,6.92,5.04336,72.92144
2010-01,WNC,West North Central,TRA,transportation,2,5.83,.246,4.218
2010-01,SAT,South Atlantic,TRA,transportation,42,8.74,10.23163,117.07898
2010-07,NEW,New England,TRA,transportation,5,8.64,3.91534,45.32491
